Wave,Panel,Topic,Variable,Question text,Value_code,Value_label,Audience_broad,Audience_specific,Weighting variable
27/02/2024,PPLV,Analysis variable,PupilYearGroup_NPDILR,Underlying data: Pupil year group,12,Year 12,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilYearGroup_NPDILR,Underlying data: Pupil year group,13,Year 13,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilKeyStage_NPDILR,Crossbreak:  - Pupil key stage,1,Key Stage 1,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilKeyStage_NPDILR,Crossbreak:  - Pupil key stage,2,Key Stage 2,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilKeyStage_NPDILR,Crossbreak:  - Pupil key stage,3,Key Stage 3,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilKeyStage_NPDILR,Crossbreak:  - Pupil key stage,4,Key Stage 4,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilKeyStage_NPDILR,Crossbreak:  - Pupil key stage,5,16-19,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSex_NPDILR,Crossbreak:  - Pupil Sex,1,Female,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSex_NPDILR,Crossbreak:  - Pupil Sex,2,Male,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilGender_AN,Demogs_gender_pup - Which of the following best describes your gender?,-3,Prefer not to say,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilGender_AN,Demogs_gender_pup - Which of the following best describes your gender?,1,Male,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilGender_AN,Demogs_gender_pup - Which of the following best describes your gender?,2,Female,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilGender_AN,Demogs_gender_pup - Which of the following best describes your gender?,3,I identify another way,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicityNET_NPDILR,Underlying data: Pupil ethnicity (white / ethnic minority),-2,Unknown,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicityNET_NPDILR,Underlying data: Pupil ethnicity (white / ethnic minority),1,White,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicityNET_NPDILR,Underlying data: Pupil ethnicity (white / ethnic minority),2,Ethnic minority,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicity_NPDILR,Underlying data: Pupil ethnicity (specific group),1,White,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicity_NPDILR,Underlying data: Pupil ethnicity (specific group),2,Black,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicity_NPDILR,Underlying data: Pupil ethnicity (specific group),3,Asian,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicity_NPDILR,Underlying data: Pupil ethnicity (specific group),4,Chinese,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicity_NPDILR,Underlying data: Pupil ethnicity (specific group),5,Mixed,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicity_NPDILR,Underlying data: Pupil ethnicity (specific group),6,Any other ethnic group,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEthnicity_NPDILR,Underlying data: Pupil ethnicity (specific group),7,Unclassified,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSEND_NPDILR,Crossbreak:  - Pupil Considered to Have SEND,0,Not SEND,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSEND_NPDILR,Crossbreak:  - Pupil Considered to Have SEND,1,SEND,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEHCP_NPDILR,Underlying data: Pupil EHCP,0,Not EHCP,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilEHCP_NPDILR,Underlying data: Pupil EHCP,1,EHCP,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilFSMFME_NPDILR,Crossbreak:  - Pupil FSM Status,0,Not FSMFME,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilFSMFME_NPDILR,Crossbreak:  - Pupil FSM Status,1,FSMFME,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilCiN_NPD,Crossbreak:  - Pupil CIN Status,0,Not CiN,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilCiN_NPD,Crossbreak:  - Pupil CIN Status,1,CiN,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilCarer_AN,"Demogs_carer - Some people your age have to provide regular help or support to people they live with who are physically or mentally ill, disabled or misusing drugs or alcohol. This could be a parent, brother, sister, a relative or someone else.  Is there anyone like this that you have to look after on a regular basis?",-3,Prefer not to say,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilCarer_AN,"Demogs_carer - Some people your age have to provide regular help or support to people they live with who are physically or mentally ill, disabled or misusing drugs or alcohol. This could be a parent, brother, sister, a relative or someone else.  Is there anyone like this that you have to look after on a regular basis?",-1,Don't know,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilCarer_AN,"Demogs_carer - Some people your age have to provide regular help or support to people they live with who are physically or mentally ill, disabled or misusing drugs or alcohol. This could be a parent, brother, sister, a relative or someone else.  Is there anyone like this that you have to look after on a regular basis?",0,No,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilCarer_AN,"Demogs_carer - Some people your age have to provide regular help or support to people they live with who are physically or mentally ill, disabled or misusing drugs or alcohol. This could be a parent, brother, sister, a relative or someone else.  Is there anyone like this that you have to look after on a regular basis?",1,Yes,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRural_NPDILR,Crossbreak:  - Urban / Rural (by postcode),1,Urban,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRural_NPDILR,Crossbreak:  - Urban / Rural (by postcode),2,Rural,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,1,Urban: Major Conurbation (A1),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,2,Urban: Minor Conurbation (B1),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,3,Urban: City and Town (C1),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,4,Urban: City and Town in a Sparse Setting (C2),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,5,Rural: Town and Fringe (D1),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,6,Rural: Town and Fringe in a Sparse Setting (D2),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,7,Rural: Village (E1),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,8,Rural: Village in a Sparse Setting (E2),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,9,Rural: Hamlets and Isolated Dwellings (F1),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,10,Rural: Hamlets and Isolated Dwellings in a Sparse Setting (F2),Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,UrbanRuralONS_NPDILR,Underlying data: Urban/rural ONS,11,Unknown,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,1,East Midlands,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,2,East of England,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,3,London,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,4,North East,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,5,North West,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,6,South East,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,7,South West,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,8,West Midlands,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Region_NPDILR,Underlying data: Region,9,Yorkshire and the Humber,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,NumChildren_AN,"Demogs_numchildren - Including you, how many children under the age of 18 live in your home?",-3,Prefer not to say,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SingleParent_AN,Demogs_singleparent - Do you live in a single parent household? ,-1,Don't know,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SingleParent_AN,Demogs_singleparent - Do you live in a single parent household? ,0,No,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SingleParent_AN,Demogs_singleparent - Do you live in a single parent household? ,1,Yes,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ParentUniversity_AN,"Demogs_university - Did one (or both) of your parents go to university, or are they currently at university?",-1,Unknown,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ParentUniversity_AN,"Demogs_university - Did one (or both) of your parents go to university, or are they currently at university?",0,No,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ParentUniversity_AN,"Demogs_university - Did one (or both) of your parents go to university, or are they currently at university?",1,Yes,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EALStatus_AN,Demogs_ealstatus - Is a language other than English used every day in your home?,-3,Prefer not to say,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EALStatus_AN,Demogs_ealstatus - Is a language other than English used every day in your home?,-1,Don't know,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EALStatus_AN,Demogs_ealstatus - Is a language other than English used every day in your home?,0,No,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EALStatus_AN,Demogs_ealstatus - Is a language other than English used every day in your home?,1,Yes,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,SPLD,Specific Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,MLD,Moderate Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,SLD,Severe Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,PMLD,Profound & Multiple Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,BESD,"Behaviour, Emotional & Social Difficulties",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,SLCN,"Speech, Language and Communication Needs",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,HI,Hearing Impairment,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,VI,Visual Impairment,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,MSI,Multi-Sensory Impairment,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,PD,Physical Disability,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,ASD,Autistic Spectrum Disorder,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PrimarySENType_NPD,Underlying data: Primary SEN type,OTH,Other Difficulty/Disability,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,SPLD,Specific Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,MLD,Moderate Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,SLD,Severe Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,PMLD,Profound & Multiple Learning Difficulty,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,BESD,"Behaviour, Emotional & Social Difficulties",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,SLCN,"Speech, Language and Communication Needs",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,HI,Hearing Impairment,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,VI,Visual Impairment,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,MSI,Multi-Sensory Impairment,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,PD,Physical Disability,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,ASD,Autistic Spectrum Disorder,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,SecondarySENType_NPD,Underlying data: Secondary SEN type,OTH,Other Difficulty/Disability,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,KS2Reading_NPD,Underlying data: KS2 Reading,n/a,n/a,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,KS2Maths_NPD,Underlying data: KS2 Maths,n/a,n/a,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,KS2GPS_NPD,Underlying data: KS2 GPS,n/a,n/a,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,KS1Reading_NPD,Underlying data: KS1 Reading,n/a,n/a,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,KS1Writing_NPD,Underlying data: KS1 Writing,n/a,n/a,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,KS1Maths_NPD,Underlying data: KS1 Maths,n/a,n/a,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,IDACIScore_NPD,Underlying data: IDACI Score,n/a,n/a,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,IDACIRank_NPDILR,Underlying data: IDACI Rank,n/a,n/a,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,1,"first school, 5-8",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,2,"first school, 5-9",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,3,"first school, 5-10",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,4,"first and middle school, 5-12",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,5,"middle school, 8-12, deemed primary",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,6,"middle school, 9-13, deemed primary",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,7,"middle school, 9-13, deemed secondary",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,8,"middle school, 10-13, deemed secondary",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,9,"comprehensive upper school, 12-15/16",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,10,"comprehensive upper school, 12-18",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,11,"comprehensive upper school, 13-16",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,12,"comprehensive upper school, 13-18",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,16,"infant school, 5-7/8",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,17,"junior school, 7/8-11",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,18,"infant and junior school, 5-11",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,21,"comprehensive all-through, 11-16",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,22,"comprehensive all-through, 11-18",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,25,"junior comprehensive, 11-13, automatic transfer",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,26,"junior comprehensive, 11-14, automatic transfer",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
